experiment,condition_name,run,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,condition,method
ideal_baseline,ideal,0,4.400000000000001,0.0,0.0,0.0,-0.44995129968776226,-0.06439588545151424,0.4754639077182374,True,0.6577757442293594,20,4,0.4000000000000002,0.8000000000000003,1.151864954989338,3.04828313284967,0,1.7081390514320556,0.0005234028736467341,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,4.600000000000001,0.0,0.0,0.0,-0.26466754640945833,-0.10232721454137303,0.679306550875142,True,0.7361909799909809,20,4,0.40000000000000024,0.8000000000000003,1.380012058769064,4.401833429524732,0,1.6824790095692717,0.0008293142121589499,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,4.800000000000002,0.0,0.0,0.0,-0.26900483191060764,0.3314043376859688,0.3220094767994259,True,0.5346798460545992,20,4,0.40000000000000036,0.8000000000000007,1.768568546254993,5.972432743109723,0,1.6879379018720946,0.0008293142121589499,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,5.000000000000002,0.0,0.0,0.0,-0.3846297645367794,-0.17312421512915246,0.11056847832750547,True,0.4360475180887554,20,4,0.40000000000000036,0.8000000000000007,1.9363816864423948,6.207430542178423,0,1.6726020939696034,0.0008293142121589499,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,5.200000000000002,0.0,0.0,0.0,-0.7006342426454546,-0.05970053621076105,0.28094695125659086,True,0.7572210281097557,20,4,0.40000000000000036,0.8000000000000007,2.3751034629426377,6.151326745926532,0,1.6746059574510404,0.0008293142121589499,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,5.400000000000002,0.0,0.0,0.0,-0.5652719811420597,0.0741280650220384,-0.2406077604637181,True,0.6188048780379374,20,4,0.40000000000000036,0.8000000000000007,2.467853658793433,5.789630943777383,0,1.6771776014828264,0.0018630006916433304,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,5.600000000000002,0.0,0.0,0.0,-0.6313963005624696,0.22285930375803928,-0.5514969443999361,True,0.8674539972344105,20,4,0.40000000000000036,0.8000000000000007,2.400810527696879,5.847451436467111,0,1.6687546395112198,0.002585131059944544,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,5.8000000000000025,0.0,0.0,0.0,-0.04284046999106125,-0.3760618998248605,-0.1800942392007888,True,0.4191560489391145,20,4,0.40000000000000036,0.8000000000000007,2.2738480363197273,5.3275662391296805,0,1.6868520555019897,0.0006063628295683337,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,6.000000000000003,0.0,0.0,0.0,-0.24175186691884396,-0.4463891722235556,0.09409018251760018,True,0.5162947033268626,20,4,0.40000000000000036,0.8000000000000007,2.223496729197591,5.005310355567555,0,1.6679111931556618,0.0006063628295683337,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,6.200000000000003,0.0,0.0,0.0,0.665844436309301,-0.18494891930362867,-0.06958067233152292,True,0.6945476125347618,20,4,0.40000000000000036,0.8000000000000007,1.9568596590339786,3.9491006580938954,0,1.6730210389761382,0.0011553994518423503,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,6.400000000000003,0.0,0.0,0.0,0.6183875410636465,-0.65458898891456,0.7121505606589053,True,1.1480628538532731,20,4,0.40000000000000036,0.8000000000000007,2.174709650287677,4.025842830397214,0,1.672565533605869,0.003163900605099369,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,6.600000000000003,0.0,0.0,0.0,0.5743250752763096,-0.33228959470768554,0.49787282729858867,True,0.8295438620135929,20,4,0.40000000000000036,0.8000000000000007,2.1717386026380554,4.260139262431491,0,1.6704094118535708,0.003163900605099369,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,6.800000000000003,0.0,0.0,0.0,0.4614144037503485,-0.20879170870570088,0.49168948135053975,True,0.7058723508420617,20,4,0.40000000000000036,0.8000000000000007,2.143924272053032,4.351170397991413,0,1.676578173291275,0.0033541260004465528,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,7.0000000000000036,0.0,0.0,0.0,0.9838353017937432,0.13902652915392225,0.31424931000101214,True,1.042119429672187,20,4,0.40000000000000036,0.8000000000000007,1.8393136257996765,4.813223167802328,0,1.6833164422983302,0.0028694193810515677,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,7.200000000000004,0.0,0.0,0.0,0.5561605125747173,0.1498569535669707,0.15189904825446923,True,0.5956886293529188,20,4,0.40000000000000036,0.8000000000000007,1.777381574326497,4.842829193682541,0,1.699499141020726,0.0005804485579804052,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,7.400000000000004,0.0,0.0,0.0,0.7089082806692896,0.29626543051652743,-0.4334936400899352,True,0.882179625540657,20,4,0.40000000000000036,0.8000000000000007,1.5307770905965539,3.9823499237521975,0,1.6951494007784624,0.0005804485579804052,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,7.600000000000004,0.0,0.0,0.0,0.33737547491298314,-0.12633745260983975,0.0592781159150213,True,0.365098970186358,20,4,0.40000000000000036,0.8000000000000007,1.673685607782918,3.5670300946111477,0,1.6914700656531159,0.0005804485579804052,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,7.800000000000004,0.0,0.0,0.0,0.25465015927139234,-0.2940671544881557,-0.10425971995264761,True,0.4027310320428646,20,4,0.40000000000000036,0.8000000000000007,1.7628636794092547,3.5892568735097723,0,1.6961377684576189,0.000243802011028056,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,8.000000000000004,0.0,0.0,0.0,0.40107269602939943,-0.17317243614428668,0.04897849092178817,True,0.4395985585888718,24,4,0.4999999999999997,1.0,1.6581858288126157,3.609047475334431,0,1.6999364438914342,0.000243802011028056,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,8.200000000000003,0.0,0.0,0.0,0.7356233776681714,-0.1697188602924489,0.008962696994445333,True,0.7550010432100814,24,4,0.4999999999999991,0.9999999999999991,1.9681184991030467,4.29313225013632,0,1.6841080187053306,0.0008245281590849301,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,8.400000000000002,0.0,0.0,0.0,0.8091941625388694,-0.49785656239551823,0.13910002099634874,True,0.9602110003787967,24,4,0.49999999999999867,0.9999999999999982,1.9408966295642103,4.340590844260226,0,1.672631245632815,0.0008245281590849301,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,8.600000000000001,0.0,0.0,0.0,0.7454120371579683,-0.2559714092879688,0.5055081283773588,True,0.9363220254636978,24,4,0.4999999999999984,0.9999999999999973,1.7759701977188704,4.674682811357686,0,1.6637212529575476,0.0008245281590849301,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,8.8,0.0,0.0,0.0,1.0976792644155944,-0.2043189627528326,-0.030541034801556396,True,1.1169506528379416,24,4,0.4999999999999982,0.9999999999999964,1.8404318271250428,4.563741771898734,0,1.6600799964205395,0.0008245281590849301,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,9.0,0.0,0.0,0.0,0.996235657497185,-0.3317454912950844,0.26212350794163924,True,1.0822427129249224,24,4,0.4999999999999982,0.9999999999999964,1.8347908287739116,4.598530463809232,0,1.6680309972735334,0.0011778087811983946,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,9.2,0.0,0.0,0.0,0.8368107628981987,-0.6652315731802602,0.014568992959934328,True,1.0691106371250898,24,4,0.4999999999999982,0.9999999999999964,1.9847872069216146,4.567435188541414,0,1.6864463557876048,0.0003817960343289918,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,9.399999999999999,0.0,0.0,0.0,0.02223007714201342,-0.9387769837252189,0.16811218747694534,True,0.9539696583645852,24,4,0.4999999999999982,0.9999999999999964,1.9187430654678408,5.034654210996006,0,1.6904373125539065,0.0003817960343289918,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,9.599999999999998,0.0,0.0,0.0,0.06555208368862575,-0.6772526941284405,-0.09589232497544571,True,0.6871416341405518,24,4,0.4999999999999982,0.9999999999999964,2.1052031756028096,4.7151823876136305,0,1.6816756118498188,0.0003817960343289918,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,9.799999999999997,0.0,0.0,0.0,0.15796024596182676,-0.7728774602656145,-0.3009774801260907,True,0.8443212963285948,24,4,0.4999999999999982,0.9999999999999964,2.0023762152635434,4.527827791420882,0,1.670499210160968,0.0016014142940567791,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,9.999999999999996,0.0,0.0,0.0,-0.2599651873967212,-0.8021328585755223,0.09484919072739756,True,0.8485254212139984,24,4,0.4999999999999982,0.9999999999999964,1.9072392219707892,4.207334844687493,0,1.668499202421741,0.00037173715086473593,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,10.199999999999996,0.0,0.0,0.0,0.11059067342932194,-0.6861207116959791,0.137300697678388,True,0.7084090694300292,24,4,0.4999999999999982,0.9999999999999964,2.1151894786483925,4.252957250548861,0,1.6695548873245338,0.00037173715086473593,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,10.399999999999995,0.0,0.0,0.0,0.1504879092367362,-0.5310528176304741,0.22224027607736382,True,0.5950247442339289,24,4,0.4999999999999982,0.9999999999999964,2.0670605944106075,4.280098036257899,0,1.666856440523843,0.00037173715086473593,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,10.599999999999994,0.0,0.0,0.0,0.01712441501493647,-0.15489243253732074,0.5363275994806868,True,0.558508912383364,24,4,0.4999999999999982,0.9999999999999964,2.189685180709057,8.554916396834058,0,1.6682073281277399,0.00037173715086473593,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,10.799999999999994,0.0,0.0,0.0,-0.38631389215432343,0.16532913207609523,0.6007628821968694,True,0.7331358576757426,24,4,0.4999999999999982,0.9999999999999964,2.245067379153391,8.171792304076424,0,1.669891327606376,0.00037173715086473593,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,10.999999999999993,0.0,0.0,0.0,-0.4771915753362512,0.30402774301708674,0.7934835883727455,True,0.9745567572557513,24,4,0.4999999999999982,0.9999999999999964,2.39508144945512,7.946680513810921,0,1.6725364714794242,0.0015098846497167448,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,11.199999999999992,0.0,0.0,0.0,-0.07675177081008691,0.2150867281592726,0.7023928442327968,True,0.7385857042904248,24,4,0.4999999999999982,0.9999999999999964,2.587118462400125,8.304406035263364,0,1.6735078984486587,0.0015098846497167448,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,11.399999999999991,0.0,0.0,0.0,-0.26407169575624556,0.28501889249580115,0.36467954407752595,True,0.5328797232469109,24,4,0.4999999999999982,0.9999999999999964,2.3466063659608456,8.398838781086086,0,1.6736404010986925,0.0005695285481282598,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,11.59999999999999,0.0,0.0,0.0,-0.3447431001238446,0.5576463765679123,0.43667945271481723,True,0.7877221786934994,24,4,0.4999999999999982,0.9999999999999964,2.3286885691829853,8.239673710445071,0,1.6968046884968422,0.0005695285481282598,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,11.79999999999999,0.0,0.0,0.0,0.3253695807369883,0.2703019127232043,-0.03878463258053425,True,0.4247737466171766,24,4,0.4999999999999982,0.9999999999999964,2.1437665210892387,4.797571085665584,0,1.701922718057833,0.001345420128445904,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,11.99999999999999,0.0,0.0,0.0,0.8081901032914393,-0.14864838521929966,0.05651621699193706,True,0.8236878463772622,24,4,0.4999999999999982,0.9999999999999964,2.056684810495971,5.017569238935131,0,1.6998830120386064,0.0008472177310194056,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,12.199999999999989,0.0,0.0,0.0,0.7007970133589041,-0.45386260976727455,0.2387023108128544,True,0.8683815495880355,24,4,0.4999999999999982,0.9999999999999964,2.2020222758466086,6.575057377126059,0,1.6992736973139284,0.000415342986940296,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,12.399999999999988,0.0,0.0,0.0,0.49317001233027435,-0.5651813445440754,0.20683050280851403,True,0.7780909138233878,24,4,0.4999999999999982,0.9999999999999964,1.9220647773103972,6.5094263523483695,0,1.7130586242752062,0.000415342986940296,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,12.599999999999987,0.0,0.0,0.0,0.5434160476410447,-0.6618874860197336,-0.009328135535817045,True,0.8564362551269719,24,4,0.4999999999999982,0.9999999999999964,2.0673598879730353,6.683727507906657,0,1.7118995289856977,0.0008472177310194056,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,12.799999999999986,0.0,0.0,0.0,0.5150450036868576,-0.9507016558907694,-0.33235844379637663,True,1.1311795301803313,24,4,0.4999999999999982,0.9999999999999964,2.054378988200907,6.882038302532011,0,1.699663475687304,0.00031297267039388484,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,12.999999999999986,0.0,0.0,0.0,0.26026602146476235,-0.7525252590224044,-0.21344316836538238,True,0.8243728849966415,24,4,0.4999999999999982,0.9999999999999964,1.9485916089775361,6.765301599969223,0,1.6951790437364762,0.0005178913283418212,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,13.199999999999985,0.0,0.0,0.0,0.2370630336747206,-0.7965960159033424,-0.35733727682948674,True,0.9046844885925994,24,4,0.4999999999999982,0.9999999999999964,1.9231999420158754,6.876739909823224,0,1.6907318966920353,0.0005178913283418212,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,13.399999999999984,0.0,0.0,0.0,0.5210635359299518,-0.30955039229364995,-0.5431593891055913,True,0.8138493569565167,24,4,0.4999999999999982,0.9999999999999964,1.8495247617602655,4.415528793020576,0,1.6948626236558897,0.0016925602396706098,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,13.599999999999984,0.0,0.0,0.0,0.5927112345968141,-0.008038340859211552,-0.39564677260570974,True,0.7126763579734932,24,4,0.4999999999999982,0.9999999999999964,1.9203357783390576,4.398951154258298,0,1.6832026935284263,0.0016925602396706098,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,13.799999999999983,0.0,0.0,0.0,0.21499933235573,0.18324640644232978,0.0916754988552534,True,0.2969989149438037,24,4,0.4999999999999982,0.9999999999999964,1.7136880730491963,4.03482532953323,0,1.6739878930363363,0.0003753221369453068,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,13.999999999999982,0.0,0.0,0.0,0.10292332023501753,0.2241945514432913,0.15651229799202424,True,0.29215151234899117,24,4,0.4999999999999982,0.9999999999999964,1.7742342042369614,3.9865087787556845,0,1.6629895171517872,0.0003753221369453068,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,14.199999999999982,0.0,0.0,0.0,0.10478078795548203,0.21974692818373348,0.13039779372969298,True,0.27617261011970423,24,4,0.4999999999999982,0.9999999999999964,1.8557035479172308,3.9689377042971214,0,1.6663323046156668,0.0015882657662999455,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,14.39999999999998,0.0,0.0,0.0,-0.01669447358392516,0.3431687787736911,0.1845562862862989,True,0.3900058191630751,24,4,0.4999999999999982,0.9999999999999964,1.7046910295805688,3.8642459914761234,0,1.6664490699652372,0.0015882657662999455,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,14.59999999999998,0.0,0.0,0.0,-0.31645774192385606,-0.145212093093378,0.4461395249799899,True,0.5659262585827564,24,4,0.4999999999999982,0.9999999999999964,1.992715487040014,4.554245802711514,0,1.6835681436011827,0.0015882657662999455,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,14.79999999999998,0.0,0.0,0.0,-0.4262082774637849,-0.30884852073449237,0.12959951910721557,True,0.5420672835463808,24,4,0.4999999999999982,0.9999999999999964,2.1156108366269923,4.851910836889788,0,1.6773971463821689,0.0015882657662999455,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,14.999999999999979,0.0,0.0,0.0,-0.4201528135903632,-0.7749962325069273,-0.23224178808814033,True,0.9116379738153773,24,4,0.4999999999999982,0.9999999999999964,2.190381488612107,5.298613564097458,0,1.6696382537439234,0.0022451510692860946,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,15.199999999999978,0.0,0.0,0.0,0.02525797674116154,-0.533734594975444,-0.14072834426334146,True,0.5525532102356838,24,4,0.4999999999999982,0.9999999999999964,2.1077254796006355,5.277287694520208,0,1.6718913254947134,0.00024699099626098814,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,15.399999999999977,0.0,0.0,0.0,-0.2125690998152207,-0.4156592061588575,-0.1451745833022804,True,0.4889108891176956,24,4,0.4999999999999982,0.9999999999999964,2.2194837978956277,5.190680365453824,0,1.6736950541759543,0.00024699099626098814,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,15.599999999999977,0.0,0.0,0.0,-0.4626223123502006,-0.4856904261857039,-0.06224170848828114,True,0.6736383482613185,24,4,0.4999999999999982,0.9999999999999964,2.3582638577370374,5.058438927219761,0,1.6740124008993416,0.0008504337598798748,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,15.799999999999976,0.0,0.0,0.0,-0.2601239721813117,-0.2622092420682291,-0.46677484049860524,True,0.5952284597126362,24,4,0.4999999999999982,0.9999999999999964,1.9651528506571125,4.452888301518425,0,1.6647953896037226,0.0008504337598798748,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,15.999999999999975,0.0,0.0,0.0,-0.2570090752116309,-0.30167847406322,-0.32905721254132675,True,0.5151137889629034,24,4,0.4999999999999982,0.9999999999999964,1.8208735049118239,4.527129767578035,0,1.665716570877332,0.0008504337598798748,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,16.199999999999974,0.0,0.0,0.0,-0.1093480797997094,-0.08802754423333511,-0.30657485087786046,True,0.3371853945389951,24,4,0.4999999999999982,0.9999999999999964,1.7738471676088494,4.525043536090326,0,1.6685386847892187,0.0007622360783540028,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,16.399999999999974,0.0,0.0,0.0,-0.352754596149855,-0.253638429774031,-0.43243850931449823,True,0.6130018943700164,24,4,0.4999999999999982,0.9999999999999964,1.9719811409825816,6.205733614014085,0,1.6655853827069047,0.0017186845976462405,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,16.599999999999973,0.0,0.0,0.0,-0.2562986415987122,-0.29962650636037286,-0.46379500928995115,True,0.6087453060528134,24,4,0.4999999999999982,0.9999999999999964,1.9171477802690495,6.157922617949328,0,1.6653652302259705,0.0004848071493329719,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,16.799999999999972,0.0,0.0,0.0,-0.10474735376702438,-0.15341318467392284,-0.3611547630592581,True,0.4061285218171437,24,4,0.4999999999999982,0.9999999999999964,1.812513727784,6.166854092106925,0,1.6660431893915544,0.0004848071493329719,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,16.99999999999997,0.0,0.0,0.0,-0.04224757510708437,0.043488068333835256,-0.33082276854587306,True,0.33633283199561914,24,4,0.4999999999999982,0.9999999999999964,1.9993231618828773,6.131228846575888,0,1.6716526989486526,0.0004848071493329719,0,0,0,0,ideal,tro
